lot_id,jour_age,mortalite_jour,aliment_kg,eau_litres,poids_moyen_g,temperature,symptome_sanitaire
LOT-0087,13,0,17.8,33.6,527.3,30.1,0
LOT-0087,14,0,18.42,34.1,673.5,31.3,0
LOT-0087,15,0,15.55,30.5,693.2,29.3,0
LOT-0087,16,0,15.45,28.79,737.9,28.9,0
LOT-0087,17,0,21.46,37.6,799.2,31.1,0
LOT-0087,18,0,15.59,30.02,850.7,31.1,0
LOT-0087,19,0,15.04,27.99,933.3,30.7,0
LOT-0087,20,0,20.69,41.32,988.5,29.9,0
LOT-0087,21,0,20.25,37.03,1024.2,28.7,0
LOT-0087,22,0,30.7,58.63,1131.9,29.9,0
LOT-0087,23,0,32.22,60.19,1197.6,31.5,0
LOT-0087,24,0,35.0,65.87,1273.7,28.0,0
LOT-0087,25,0,38.33,71.88,1336.5,28.3,0
LOT-0087,26,0,33.37,66.09,1365.6,30.5,0
LOT-0087,27,0,31.02,54.47,1466.8,29.7,0
LOT-0087,28,0,36.92,71.75,1499.7,30.0,0
LOT-0087,29,1,32.1,57.98,1537.4,28.4,0
LOT-0087,30,0,33.44,64.64,1570.6,29.5,0
LOT-0087,31,0,31.67,61.88,1664.1,30.1,0
LOT-0087,32,1,30.15,57.85,1737.2,30.9,0
LOT-0087,33,3,32.21,62.37,1812.0,32.7,1
LOT-0087,34,2,30.2,58.64,1809.9,30.8,1
LOT-0087,35,1,32.73,60.86,1865.6,31.6,1
LOT-0087,36,3,40.84,81.4,1874.5,31.0,1
LOT-0087,37,3,39.62,69.97,1950.9,32.7,1
LOT-0087,38,4,39.52,78.75,1962.7,33.8,1
LOT-0087,39,1,43.86,79.61,1977.8,30.4,0
LOT-0087,40,0,38.76,70.28,2031.0,28.4,0
LOT-0087,41,1,40.5,72.26,2036.5,28.5,0
LOT-0087,42,0,37.47,71.53,2072.2,30.6,0
LOT-0087,43,1,41.58,77.25,2023.4,30.9,0
LOT-0087,44,1,38.22,71.58,2126.9,29.8,0
LOT-0087,45,1,43.15,75.1,2096.5,30.0,0
LOT-0087,46,0,39.25,70.68,2105.0,28.4,0
LOT-0088,1,5,11.11,21.76,156.1,28.4,0
LOT-0088,2,3,10.3,18.93,203.0,29.8,0
LOT-0088,3,2,11.55,21.09,162.7,29.2,0
LOT-0088,4,3,12.25,21.09,148.8,30.1,0
LOT-0088,5,4,12.28,23.03,194.4,29.6,0
LOT-0088,6,1,9.51,18.35,239.8,28.3,0
LOT-0088,7,1,13.34,25.46,265.7,28.5,0
LOT-0088,8,1,31.23,61.72,303.7,29.9,0
LOT-0088,9,1,37.08,71.43,311.5,28.2,0
LOT-0088,10,1,31.87,60.61,329.5,29.5,0
LOT-0088,11,1,33.33,60.87,374.8,31.9,0
LOT-0088,12,1,42.08,78.46,445.7,31.4,0
LOT-0088,13,1,37.66,65.67,467.8,29.3,0
LOT-0088,14,1,34.64,61.72,544.2,28.7,0
LOT-0088,15,1,37.5,73.23,537.8,31.6,0
LOT-0088,16,1,41.06,80.86,630.2,30.8,0
LOT-0088,17,0,40.2,69.81,664.8,30.2,0
LOT-0088,18,1,33.26,57.52,735.6,29.0,0
LOT-0088,19,0,31.13,53.41,820.3,29.0,0
LOT-0088,20,1,36.84,68.39,830.8,30.5,0
LOT-0088,21,1,37.74,68.26,847.7,31.2,0
LOT-0088,22,1,60.27,115.65,909.1,30.4,0
LOT-0088,23,0,63.9,123.51,988.4,28.8,0
LOT-0088,24,1,56.92,103.6,1107.8,28.9,0
LOT-0088,25,1,62.73,107.18,1136.4,30.8,0
LOT-0088,26,0,67.61,134.71,1166.4,28.5,0
LOT-0088,27,0,70.14,124.93,1208.4,30.8,0
LOT-0088,28,1,67.76,131.67,1309.3,29.0,0
LOT-0088,29,1,60.42,102.98,1337.7,31.6,0
LOT-0088,30,0,60.09,105.19,1372.5,31.4,0
LOT-0088,31,1,55.46,105.81,1383.0,29.0,0
LOT-0088,32,1,67.01,120.1,1423.4,31.8,0
LOT-0088,33,0,62.26,107.06,1516.1,29.3,0
LOT-0088,34,1,68.72,122.7,1523.7,30.5,0
LOT-0088,35,1,58.0,99.28,1587.7,29.2,0
LOT-0088,36,2,76.63,132.42,1591.7,31.6,0
LOT-0088,37,1,81.58,158.8,1619.9,28.3,0
LOT-0088,38,2,76.17,135.59,1652.6,28.7,0
LOT-0088,39,2,78.28,149.78,1643.5,29.7,0
LOT-0088,40,2,79.77,154.16,1682.6,30.1,0
LOT-0088,41,1,83.08,156.82,1711.5,30.2,0
LOT-0088,42,2,70.84,133.63,1742.9,28.5,0
LOT-0088,43,2,74.65,135.38,1798.0,30.7,0
LOT-0088,44,1,76.21,134.17,1759.5,30.4,0
LOT-0088,45,2,76.86,133.03,1811.0,31.8,0
LOT-0089,1,2,8.86,17.0,185.6,31.8,0
LOT-0089,2,2,9.52,16.77,231.2,31.3,0
LOT-0089,3,1,8.29,15.98,147.7,30.1,0
LOT-0089,4,2,8.71,17.38,200.9,29.9,0
LOT-0089,5,2,9.91,19.25,195.4,29.1,0
LOT-0089,6,0,11.04,20.33,233.9,29.3,0
LOT-0089,7,0,9.83,17.3,335.2,30.4,0
LOT-0089,8,0,34.93,61.61,343.0,29.1,0
LOT-0089,9,0,31.11,59.11,344.0,29.8,0
LOT-0089,10,1,28.68,52.27,406.0,28.4,0
LOT-0089,11,1,23.19,45.43,470.1,28.3,0
LOT-0089,12,0,23.93,40.87,467.7,31.0,0
LOT-0089,13,1,34.72,66.48,551.9,29.6,0
LOT-0089,14,1,31.86,54.16,586.9,29.4,0
LOT-0089,15,1,34.47,65.7,615.9,29.0,0
LOT-0089,16,1,25.24,48.17,723.0,31.9,0
LOT-0089,17,1,34.81,65.19,731.8,32.0,0
LOT-0089,18,0,22.86,41.16,861.4,29.6,0
LOT-0089,19,1,34.3,63.3,871.8,30.8,0
LOT-0089,20,1,32.34,59.19,952.0,29.9,0
LOT-0089,21,1,33.54,65.08,1047.8,31.4,0
LOT-0089,22,1,54.65,96.85,1111.4,29.3,0
LOT-0089,23,1,55.41,106.76,1145.7,32.0,0
LOT-0089,24,0,55.57,103.09,1179.3,29.2,0
LOT-0089,25,0,57.05,111.84,1249.0,30.0,0
LOT-0089,26,0,46.0,88.82,1303.6,31.4,0
LOT-0089,27,0,50.18,90.33,1411.2,28.8,0
LOT-0089,28,1,51.86,93.9,1428.1,31.6,0
LOT-0089,29,1,49.56,89.84,1438.3,29.5,0
LOT-0089,30,0,47.35,86.5,1551.2,29.0,0
LOT-0089,31,1,52.92,96.36,1597.5,31.0,0
LOT-0089,32,0,45.51,90.51,1615.9,28.8,0
LOT-0089,33,0,45.75,87.58,1683.5,31.5,0
LOT-0089,34,1,48.65,95.35,1717.2,29.8,0
LOT-0089,35,1,50.12,87.25,1764.0,30.2,0
LOT-0089,36,1,69.11,128.98,1823.5,31.5,0
LOT-0089,37,1,67.53,134.38,1852.8,30.7,0
LOT-0089,38,1,68.04,130.22,1834.2,28.6,0
LOT-0089,39,1,66.82,129.37,1924.6,31.8,0
LOT-0089,40,1,63.27,118.14,1878.2,29.1,0
LOT-0089,41,1,68.99,127.22,1925.7,30.4,0
LOT-0089,42,1,58.34,112.38,1958.3,31.1,0
LOT-0089,43,1,64.68,111.09,2013.8,30.3,0
LOT-0089,44,1,62.01,112.83,1999.6,30.9,0
LOT-0090,1,3,12.27,24.37,230.3,28.5,0
LOT-0090,2,3,14.5,28.63,183.5,30.7,0
LOT-0090,3,1,12.26,20.95,274.4,28.3,0
LOT-0090,4,4,14.09,27.14,260.1,29.4,0
LOT-0090,5,2,14.65,27.53,252.4,31.3,0
LOT-0090,6,1,11.17,21.96,304.9,30.0,0
LOT-0090,7,1,16.01,29.15,392.8,29.9,0
LOT-0090,8,1,43.48,82.37,414.0,30.0,0
LOT-0090,9,1,40.22,75.42,407.6,31.1,0
LOT-0090,10,1,44.46,75.79,503.4,29.5,0
LOT-0090,11,0,49.18,92.25,566.1,28.3,0
LOT-0090,12,1,44.09,75.0,586.3,28.7,0
LOT-0090,13,1,47.78,93.49,618.8,30.7,0
LOT-0090,14,1,47.8,82.22,740.5,28.2,0
LOT-0090,15,0,41.15,74.6,751.1,31.5,0
LOT-0090,16,0,33.46,61.44,843.9,31.0,0
LOT-0090,17,0,37.1,66.44,902.9,30.4,0
LOT-0090,18,0,47.5,93.2,973.6,28.7,0
LOT-0090,19,1,40.18,71.03,1027.7,31.7,0
LOT-0090,20,1,38.81,69.59,1116.0,31.5,0
LOT-0090,21,1,35.24,70.16,1191.5,30.7,0
LOT-0090,22,0,70.97,126.35,1253.4,31.8,0
LOT-0090,23,1,79.72,143.88,1389.4,31.1,0
LOT-0090,24,0,65.7,122.54,1390.7,29.3,0
LOT-0090,25,1,64.35,120.54,1465.1,31.2,0
LOT-0090,26,0,83.25,165.98,1603.7,29.3,0
LOT-0090,27,1,82.59,143.14,1583.9,28.7,0
LOT-0090,28,1,64.89,114.6,1702.9,30.1,0
LOT-0090,29,1,80.65,155.62,1749.0,31.8,0
LOT-0090,30,0,70.52,125.37,1741.7,30.8,0
LOT-0090,31,1,80.95,140.11,1859.8,29.9,0
LOT-0090,32,1,79.45,155.1,1918.9,30.9,0
LOT-0090,33,0,68.84,126.78,1989.8,28.3,0
LOT-0090,34,1,67.42,121.34,2044.7,30.6,0
LOT-0090,35,1,81.23,145.91,2087.9,29.2,0
LOT-0090,36,1,83.51,159.81,2123.3,31.6,0
LOT-0090,37,2,88.59,166.92,2145.5,29.3,0
LOT-0090,38,1,88.84,171.0,2235.1,29.2,0
LOT-0090,39,2,94.39,181.47,2240.4,28.6,0
LOT-0090,40,2,90.92,163.87,2286.8,28.2,0
LOT-0090,41,1,91.08,174.88,2303.8,28.4,0
LOT-0090,42,1,91.28,174.07,2322.9,28.4,0
LOT-0090,43,1,94.42,180.41,2315.9,30.7,0
LOT-0090,44,1,86.99,151.57,2346.6,31.3,0
LOT-0090,45,2,81.34,158.06,2344.7,28.7,0
LOT-0090,46,2,89.01,161.5,2410.8,28.6,0
LOT-0091,1,2,19.29,38.22,153.7,31.0,0
LOT-0091,2,4,19.74,34.49,171.7,28.1,0
LOT-0091,3,6,21.23,37.79,200.2,28.5,0
LOT-0091,4,5,21.3,37.13,265.1,29.4,0
LOT-0091,5,3,19.49,33.39,254.3,31.7,0
LOT-0091,6,1,15.06,28.46,270.5,30.1,0
LOT-0091,7,0,16.15,27.59,342.0,29.0,0
LOT-0091,8,1,49.44,91.12,319.7,29.8,0
LOT-0091,9,1,56.47,101.78,402.7,31.5,0
LOT-0091,10,1,55.88,100.54,440.1,29.6,0
LOT-0091,11,1,44.48,80.81,473.9,31.2,0
LOT-0091,12,1,54.5,107.8,521.5,29.8,0
LOT-0091,13,1,58.26,114.97,553.9,28.3,0
LOT-0091,14,1,51.73,89.93,613.1,31.7,0
LOT-0091,15,1,44.12,76.3,698.8,29.5,0
LOT-0091,16,1,55.55,105.52,745.1,29.8,0
LOT-0091,17,2,56.0,98.8,846.2,31.0,0
LOT-0091,18,1,53.77,104.28,891.2,31.1,0
LOT-0091,19,1,63.5,118.8,943.7,31.0,0
LOT-0091,20,1,58.41,116.07,1055.0,28.9,0
LOT-0091,21,1,55.09,108.24,1117.7,28.9,0
LOT-0091,22,0,102.75,178.56,1155.9,30.9,0
LOT-0091,23,1,90.08,166.93,1186.7,30.1,0
LOT-0091,24,1,91.97,175.35,1296.6,28.6,0
LOT-0091,25,1,100.61,191.03,1343.5,28.6,0
LOT-0091,26,2,106.61,205.55,1393.0,28.4,0
LOT-0091,27,1,88.26,161.61,1478.5,30.1,0
LOT-0091,28,1,93.74,184.85,1562.6,30.6,0
LOT-0091,29,1,93.0,167.14,1597.1,29.1,0
LOT-0091,30,1,97.48,175.5,1672.4,28.3,0
LOT-0091,31,1,106.85,191.98,1711.2,29.3,0
LOT-0091,32,1,100.49,185.56,1823.5,30.1,0
LOT-0091,33,4,83.41,157.71,1859.4,33.5,1
LOT-0091,34,3,84.46,159.22,1875.4,31.2,1
LOT-0091,35,4,100.73,194.77,1873.6,31.9,1
LOT-0091,36,8,106.64,211.85,1980.5,30.9,1
LOT-0091,37,2,109.43,187.27,1996.7,29.9,0
LOT-0091,38,2,111.06,193.01,2005.8,29.1,0
LOT-0091,39,2,111.28,211.3,2069.9,30.2,0
LOT-0091,40,2,109.86,208.35,2106.2,28.2,0
LOT-0091,41,1,115.15,196.92,2126.4,31.6,0
LOT-0091,42,2,122.31,239.87,2132.8,29.8,0
LOT-0091,43,1,115.11,209.51,2151.9,29.4,0
LOT-0091,44,1,103.98,184.41,2158.7,28.6,0
LOT-0092,1,4,13.28,23.9,193.4,31.4,0
LOT-0092,2,3,13.65,26.03,253.5,30.8,0
LOT-0092,3,4,15.97,30.15,203.2,29.5,0
LOT-0092,4,2,19.01,37.73,205.9,31.9,0
LOT-0092,5,5,17.25,32.72,228.4,30.7,0
LOT-0092,6,1,16.52,28.53,288.0,28.6,0
LOT-0092,7,0,19.28,34.92,309.2,29.2,0
LOT-0092,8,1,51.46,100.33,379.5,31.3,0
LOT-0092,9,1,54.99,102.76,404.4,30.0,0
LOT-0092,10,1,39.94,74.76,452.7,30.8,0
LOT-0092,11,1,51.11,89.42,506.8,31.7,0
LOT-0092,12,1,54.29,104.67,564.0,30.1,0
LOT-0092,13,1,48.28,88.45,583.2,29.3,0
LOT-0092,14,1,45.82,82.06,671.2,30.5,0
LOT-0092,15,1,51.53,92.33,746.8,29.9,0
LOT-0092,16,1,46.7,87.29,779.4,31.8,0
LOT-0092,17,1,43.62,82.17,869.6,31.8,0
LOT-0092,18,1,40.38,71.2,895.8,30.4,0
LOT-0092,19,1,51.75,89.68,1015.9,29.8,0
LOT-0092,20,1,50.65,90.1,1040.6,30.7,0
LOT-0092,21,1,52.22,96.35,1150.7,29.9,0
LOT-0092,22,1,78.13,140.85,1247.3,30.6,0
LOT-0092,23,1,77.81,144.74,1283.2,28.9,0
LOT-0092,24,1,96.06,178.76,1320.0,31.9,0
LOT-0092,25,1,93.86,180.68,1417.7,29.9,0
LOT-0092,26,1,83.84,155.14,1429.3,30.6,0
LOT-0092,27,1,96.51,179.44,1572.0,28.5,0
LOT-0092,28,0,80.16,153.97,1587.8,31.1,0
LOT-0092,29,1,82.12,151.06,1668.1,32.0,0
LOT-0092,30,1,80.89,161.27,1772.8,30.7,0
LOT-0092,31,1,94.23,167.13,1775.2,30.9,0
LOT-0092,32,1,86.91,153.4,1866.7,31.8,0
LOT-0092,33,1,75.37,138.56,1902.2,28.4,0
LOT-0092,34,0,90.56,171.86,1974.8,28.2,0
LOT-0092,35,0,96.77,177.86,1979.1,28.1,0
LOT-0092,36,2,101.5,188.66,1994.4,29.3,0
LOT-0092,37,1,100.9,194.21,2019.8,28.9,0
LOT-0092,38,2,109.24,200.3,2117.6,30.7,0
LOT-0092,39,1,105.91,211.82,2088.7,29.4,0
LOT-0092,40,2,106.8,196.12,2169.5,28.5,0
LOT-0092,41,2,98.4,173.59,2181.8,31.0,0
LOT-0092,42,2,100.17,188.43,2146.2,31.6,0
LOT-0092,43,1,102.4,192.96,2166.6,31.7,0
LOT-0092,44,1,110.54,201.65,2249.9,31.1,0
LOT-0092,45,3,100.94,200.77,2260.9,31.9,0
LOT-0092,46,2,113.36,215.62,2302.2,28.9,0
LOT-0093,1,6,21.92,41.67,181.1,31.2,0
LOT-0093,2,6,20.57,35.84,239.0,30.0,0
LOT-0093,3,5,21.53,37.27,235.4,31.8,0
LOT-0093,4,4,16.14,30.62,212.3,29.3,0
LOT-0093,5,2,21.24,39.84,282.6,31.2,0
LOT-0093,6,1,18.84,33.76,274.9,31.9,0
LOT-0093,7,1,16.06,30.33,321.5,28.9,0
LOT-0093,8,1,49.25,97.38,392.0,28.4,0
LOT-0093,9,1,55.06,107.64,433.7,28.9,0
LOT-0093,10,1,65.07,124.03,444.7,28.6,0
LOT-0093,11,1,57.49,99.46,481.0,31.8,0
LOT-0093,12,1,44.81,86.64,537.9,29.1,0
LOT-0093,13,1,51.28,89.25,615.2,30.6,0
LOT-0093,14,1,48.55,83.4,663.1,28.4,0
LOT-0093,15,1,47.11,85.59,730.2,31.5,0
LOT-0093,16,1,63.2,108.32,810.1,30.3,0
LOT-0093,17,2,53.26,92.27,804.8,29.5,0
LOT-0093,18,1,53.19,100.86,901.4,30.8,0
LOT-0093,19,0,64.1,118.57,1011.9,31.4,0
LOT-0093,20,1,48.91,90.5,1059.8,31.3,0
LOT-0093,21,1,60.92,106.52,1143.2,31.2,0
LOT-0093,22,1,91.81,172.29,1164.2,28.3,0
LOT-0093,23,0,102.12,180.67,1255.6,31.6,0
LOT-0093,24,1,109.45,209.68,1314.4,31.0,0
LOT-0093,25,1,87.1,169.35,1446.1,30.4,0
LOT-0093,26,1,85.35,167.2,1475.1,30.2,0
LOT-0093,27,0,97.98,183.6,1538.6,29.1,0
LOT-0093,28,0,90.06,169.27,1607.4,30.6,0
LOT-0093,29,1,106.6,211.68,1666.7,28.7,0
LOT-0093,30,1,103.33,192.72,1728.5,30.0,0
LOT-0093,31,1,83.44,163.5,1799.4,31.1,0
LOT-0093,32,1,96.36,172.43,1827.8,30.7,0
LOT-0093,33,1,93.71,171.92,1901.8,28.3,0
LOT-0093,34,1,92.77,163.77,1916.4,30.8,0
LOT-0093,35,1,87.0,150.03,2017.3,28.4,0
LOT-0093,36,2,110.68,199.13,2026.6,30.1,0
LOT-0093,37,2,121.12,206.34,2058.1,31.4,0
LOT-0093,38,2,119.15,233.19,2127.8,30.8,0
LOT-0093,39,1,119.15,235.0,2130.4,28.5,0
LOT-0093,40,3,107.63,185.98,2128.4,29.6,0
LOT-0093,41,2,121.29,226.4,2159.0,29.5,0
LOT-0093,42,1,117.11,228.34,2206.6,29.8,0
LOT-0093,43,2,108.11,196.36,2214.3,31.8,0
LOT-0093,44,3,123.89,227.53,2251.4,30.5,0
LOT-0093,45,3,119.86,220.75,2248.0,28.7,0
LOT-0094,1,3,10.3,19.19,200.1,31.6,0
LOT-0094,2,4,14.2,28.33,200.8,28.5,0
LOT-0094,3,1,10.32,18.6,209.7,29.2,0
LOT-0094,4,3,14.54,27.26,295.8,30.9,0
LOT-0094,5,2,14.78,25.59,264.3,28.2,0
LOT-0094,6,1,12.29,24.14,288.6,29.4,0
LOT-0094,7,0,13.26,24.36,375.5,28.7,0
LOT-0094,8,1,39.28,69.94,389.9,28.8,0
LOT-0094,9,0,46.83,84.95,424.4,31.4,0
LOT-0094,10,1,37.98,72.81,466.5,31.5,0
LOT-0094,11,1,31.79,59.0,500.0,31.7,0
LOT-0094,12,1,41.02,80.35,605.3,29.8,0
LOT-0094,13,0,41.51,77.66,585.0,31.6,0
LOT-0094,14,1,38.82,72.86,710.3,31.7,0
LOT-0094,15,0,31.46,57.61,706.4,29.0,0
LOT-0094,16,0,40.48,70.91,797.5,30.2,0
LOT-0094,17,1,35.26,61.68,861.4,28.8,0
LOT-0094,18,1,43.49,76.75,919.8,29.1,0
LOT-0094,19,0,42.17,72.04,995.7,31.4,0
LOT-0094,20,1,46.5,88.92,1076.4,30.4,0
LOT-0094,21,1,37.54,73.73,1148.4,29.3,0
LOT-0094,22,0,63.24,114.03,1176.1,28.1,0
LOT-0094,23,1,65.37,128.5,1301.7,30.2,0
LOT-0094,24,0,78.72,139.62,1393.7,31.0,0
LOT-0094,25,1,65.29,118.09,1463.0,31.9,0
LOT-0094,26,1,60.38,107.13,1471.6,29.2,0
LOT-0094,27,0,60.83,113.58,1594.1,31.9,0
LOT-0094,28,1,78.52,146.31,1661.0,28.9,0
LOT-0094,29,1,62.36,122.62,1711.4,31.7,0
LOT-0094,30,0,71.89,137.68,1757.4,29.7,0
LOT-0094,31,0,71.04,123.58,1848.7,31.2,0
LOT-0094,32,1,62.94,123.72,1833.3,30.8,0
LOT-0094,33,0,65.81,119.03,1931.5,29.6,0
LOT-0094,34,1,77.21,144.63,1973.3,28.0,0
LOT-0094,35,0,70.38,119.79,2033.1,28.0,0
LOT-0094,36,1,81.57,150.6,2056.7,31.8,0
LOT-0094,37,1,89.93,173.17,2108.0,28.3,0
LOT-0094,38,2,84.12,149.86,2108.9,30.5,0
LOT-0094,39,2,78.78,154.91,2183.2,29.6,0
LOT-0094,40,1,88.19,150.4,2206.0,30.7,0
LOT-0094,41,1,80.32,137.77,2228.2,31.5,0
LOT-0094,42,1,91.98,165.79,2237.4,31.2,0
LOT-0094,43,1,83.22,165.25,2206.5,28.6,0
LOT-0094,44,1,83.46,159.59,2291.3,28.4,0
LOT-0094,45,1,86.43,152.87,2301.3,29.6,0
LOT-0095,1,1,10.87,20.32,64.0,31.9,0
LOT-0095,2,3,8.27,14.24,151.8,28.5,0
LOT-0095,3,2,10.03,19.22,180.1,28.6,0
LOT-0095,4,3,11.17,20.92,199.5,31.4,0
LOT-0095,5,4,9.72,18.25,232.4,31.8,0
LOT-0095,6,1,10.98,18.92,249.5,31.4,0
LOT-0095,7,1,7.91,14.87,309.5,29.9,0
LOT-0095,8,1,31.8,55.12,274.7,31.2,0
LOT-0095,9,0,30.11,55.41,315.4,29.5,0
LOT-0095,10,0,34.69,61.45,371.5,28.3,0
LOT-0095,11,1,35.27,68.34,353.8,31.0,0
LOT-0095,12,1,28.74,50.34,423.0,31.0,0
LOT-0095,13,1,25.39,49.89,479.9,29.8,0
LOT-0095,14,1,33.7,60.95,472.9,28.4,0
LOT-0095,15,1,33.44,59.08,507.1,28.2,0
LOT-0095,16,0,23.42,45.48,586.7,29.1,0
LOT-0095,17,1,26.48,47.34,617.0,28.2,0
LOT-0095,18,0,26.36,49.57,677.4,29.7,0
LOT-0095,19,0,27.96,49.95,754.0,31.1,0
LOT-0095,20,1,27.29,51.26,816.2,31.7,0
LOT-0095,21,0,25.62,48.13,902.7,31.7,0
LOT-0095,22,1,46.86,84.33,934.5,29.9,0
LOT-0095,23,0,56.28,98.79,965.6,28.3,0
LOT-0095,24,1,51.4,102.33,1030.1,28.1,0
LOT-0095,25,0,49.16,97.12,1068.5,29.3,0
LOT-0095,26,1,51.7,92.64,1098.5,28.6,0
LOT-0095,27,1,56.56,109.08,1168.2,30.7,0
LOT-0095,28,1,51.9,102.78,1179.7,31.9,0
LOT-0095,29,0,56.39,98.67,1262.7,29.2,0
LOT-0095,30,1,49.63,85.01,1290.6,28.8,0
LOT-0095,31,1,45.44,90.49,1367.5,29.8,0
LOT-0095,32,0,49.35,86.05,1394.6,30.0,0
LOT-0095,33,0,49.54,88.08,1461.3,29.1,0
LOT-0095,34,1,53.64,100.82,1444.5,30.9,0
LOT-0095,35,1,51.03,92.32,1531.2,28.9,0
LOT-0095,36,1,67.17,122.25,1475.9,28.1,0
LOT-0095,37,1,68.18,127.97,1580.6,29.4,0
LOT-0095,38,1,61.31,112.63,1644.8,29.0,0
LOT-0095,39,2,69.16,122.68,1614.2,29.4,0
LOT-0095,40,2,60.66,106.41,1611.3,28.9,0
LOT-0095,41,1,59.88,115.42,1642.5,30.3,0
LOT-0095,42,1,63.43,108.88,1653.0,28.9,0
LOT-0095,43,1,62.6,108.78,1680.5,31.3,0
LOT-0095,44,1,69.01,124.03,1665.0,31.4,0
LOT-0095,45,1,69.1,130.61,1691.4,28.6,0
LOT-0095,46,2,60.91,109.78,1690.4,29.2,0
LOT-0096,1,5,12.77,22.0,163.6,31.9,0
LOT-0096,2,4,8.98,17.19,175.2,28.9,0
LOT-0096,3,4,10.06,19.4,219.9,29.9,0
LOT-0096,4,2,12.48,22.56,221.5,31.8,0
LOT-0096,5,4,12.59,22.06,192.2,31.9,0
LOT-0096,6,1,12.5,21.7,250.2,29.6,0
LOT-0096,7,1,11.92,22.18,241.1,29.7,0
LOT-0096,8,0,37.84,69.53,357.3,31.8,0
LOT-0096,9,0,27.35,51.48,328.5,29.4,0
LOT-0096,10,1,33.17,57.16,355.0,28.8,0
LOT-0096,11,1,26.81,53.08,459.2,28.2,0
LOT-0096,12,0,37.51,68.47,470.2,28.4,0
LOT-0096,13,0,28.61,55.77,471.2,30.2,0
LOT-0096,14,0,40.52,73.63,544.2,28.5,0
LOT-0096,15,1,28.06,55.84,567.5,29.4,0
LOT-0096,16,1,39.78,78.74,654.5,28.2,0
LOT-0096,17,0,34.87,62.77,676.9,31.0,0
LOT-0096,18,1,26.81,49.43,776.8,28.6,0
LOT-0096,19,1,36.65,73.12,843.3,31.5,0
LOT-0096,20,1,32.78,59.18,897.3,29.1,0
LOT-0096,21,1,36.52,70.64,949.3,31.1,0
LOT-0096,22,1,60.92,114.5,987.1,30.5,0
LOT-0096,23,1,56.4,112.41,1037.8,29.8,0
LOT-0096,24,0,56.54,96.72,1099.4,29.7,0
LOT-0096,25,1,59.52,102.4,1128.9,31.6,0
LOT-0096,26,0,59.21,106.89,1209.2,30.4,0
LOT-0096,27,1,68.46,121.49,1280.6,31.7,0
LOT-0096,28,1,67.27,114.69,1304.3,28.1,0
LOT-0096,29,1,57.49,103.45,1389.9,29.9,0
LOT-0096,30,1,52.0,91.52,1416.2,29.5,0
LOT-0096,31,1,61.32,107.2,1459.7,30.2,0
LOT-0096,32,1,53.2,94.63,1536.3,28.2,0
LOT-0096,33,1,56.15,100.87,1518.9,29.2,0
LOT-0096,34,1,63.47,108.59,1532.3,30.3,0
LOT-0096,35,1,60.48,111.81,1626.3,30.0,0
LOT-0096,36,1,72.85,124.13,1658.2,31.2,0
LOT-0096,37,2,70.19,133.46,1734.3,29.2,0
LOT-0096,38,1,75.59,133.63,1735.3,28.1,0
LOT-0096,39,2,68.23,136.29,1722.2,29.3,0
LOT-0096,40,1,68.74,129.63,1763.6,30.8,0
LOT-0096,41,1,77.5,135.39,1784.9,29.3,0
LOT-0096,42,1,68.14,116.6,1841.7,28.9,0
LOT-0096,43,2,71.37,131.35,1876.6,28.4,0
LOT-0096,44,1,73.1,140.42,1796.8,31.3,0
LOT-0097,1,1,9.13,15.84,195.4,30.0,0
LOT-0097,2,2,8.86,16.69,232.3,30.3,0
LOT-0097,3,1,7.28,12.68,208.9,30.2,0
LOT-0097,4,3,8.06,14.08,265.8,28.6,0
LOT-0097,5,2,8.98,15.94,256.2,30.9,0
LOT-0097,6,0,8.62,15.43,304.6,28.2,0
LOT-0097,7,1,10.16,20.06,359.6,30.7,0
LOT-0097,8,1,31.31,60.63,385.4,30.4,0
LOT-0097,9,0,20.92,36.1,417.9,31.2,0
LOT-0097,10,1,29.23,56.98,524.0,31.3,0
LOT-0097,11,1,29.03,56.73,487.0,30.4,0
LOT-0097,12,1,25.29,47.18,589.1,31.1,0
LOT-0097,13,0,23.16,39.92,652.4,30.1,0
LOT-0097,14,0,30.32,57.31,697.5,29.2,0
LOT-0097,15,1,21.58,41.24,754.1,29.8,0
LOT-0097,16,0,24.12,41.28,827.0,29.4,0
LOT-0097,17,1,29.6,58.34,842.9,32.7,1
LOT-0097,18,1,24.46,48.26,937.0,30.6,0
LOT-0097,19,1,27.13,52.56,981.9,30.7,0
LOT-0097,20,2,30.54,56.73,1077.8,30.0,1
LOT-0097,21,1,31.31,55.94,1158.6,32.9,0
LOT-0097,22,1,46.22,81.82,1250.2,29.9,1
LOT-0097,23,1,43.4,82.7,1296.4,30.1,0
LOT-0097,24,0,45.52,78.68,1364.5,29.3,0
LOT-0097,25,0,44.0,75.61,1377.5,29.6,0
LOT-0097,26,1,45.03,85.14,1526.8,30.3,0
LOT-0097,27,0,43.41,74.7,1608.6,29.6,0
LOT-0097,28,0,51.97,95.46,1640.9,29.9,0
LOT-0097,29,1,52.18,100.68,1706.1,30.3,0
LOT-0097,30,0,42.64,85.16,1789.3,28.1,0
LOT-0097,31,0,51.35,94.11,1780.3,31.3,0
LOT-0097,32,1,40.25,79.56,1852.9,29.1,0
